90007106,100017111,5
100017111,1010083,1
1010083,570014338,1
570014338,570014311,1
570014311,570014312,1
570014312,570014539,1
570014539,880002034,4
880002034,880002032,1
880002032,880000936,2
880000936,880000935,2
880000935,880002030,2
880002030,880000710,2
880000710,880000711,4
880000711,880000712,2
880000712,880000713,4
880000713,910000932,5
910000932,910000925,3
910000925,910002021,2
910002021,910002018,4
910002018,910002017,4
910002017,910002015,4
910002015,910002022,1
910002022,910000780,8
910000780,910000778,7
910000778,910000776,7
910000776,910000775,6
910000775,910000773,6
910000773,910000770,5
910000770,910000768,6
910000768,910000765,6
910000765,910000763,7
910000763,940004423,5
940004423,940004358,8
9412668,940003978,1
940003978,940003736,2
940003736,940003726,1
940003726,940003724,6
940003724,940003721,5
940003721,940003758,1
